device_id,timestamp,movement_activity,fall_detected,impact_force,inactivity_duration,location,alert_triggered,caregiver_notified
D1393,1/13/2025 5:07,Lying,0,None,0,Bedroom,0,0
D1394,1/21/2025 14:44,Sitting,0,None,0,Living Room,0,0
D1395,1/26/2025 20:14,Sitting,0,None,0,Kitchen,0,0
D1396,1/8/2025 0:50,Walking,0,None,0,Kitchen,0,0
D1397,1/13/2025 8:49,No Movement,0,None,0,Bathroom,0,0
D1398,1/20/2025 0:22,Sitting,0,None,0,Bathroom,0,0
D1399,1/10/2025 14:45,Walking,0,None,0,Living Room,0,0
D1400,1/12/2025 2:39,Lying,0,None,0,Bedroom,0,0
D1401,1/4/2025 8:30,Lying,0,None,0,Bedroom,0,0
D1402,1/17/2025 23:03,Lying,0,None,0,Living Room,0,0
D1403,1/2/2025 6:09,Walking,0,None,0,Bathroom,0,0
D1404,1/15/2025 11:37,No Movement,0,None,0,Kitchen,0,0
D1405,1/3/2025 9:49,Lying,0,None,0,Kitchen,0,0
D1406,1/14/2025 13:42,Sitting,0,None,0,Living Room,0,0
D1407,1/14/2025 3:25,Lying,0,None,0,Bathroom,0,0
D1408,1/2/2025 16:41,Sitting,0,None,0,Kitchen,0,0
D1409,1/12/2025 13:36,No Movement,0,None,0,Bedroom,0,0
D1410,1/7/2025 13:56,Walking,0,None,0,Kitchen,0,0
D1411,1/5/2025 6:17,Sitting,0,None,0,Bedroom,0,0
D1412,1/1/2025 9:01,Walking,0,None,0,Bedroom,0,0
D1413,1/21/2025 2:32,No Movement,0,None,0,Bedroom,0,0
D1414,1/27/2025 23:56,Lying,0,None,0,Bedroom,0,0
D1415,1/8/2025 20:01,Sitting,0,None,0,Bedroom,0,0
D1416,1/18/2025 8:07,Sitting,0,None,0,Living Room,0,0
D1417,1/10/2025 10:45,No Movement,0,None,0,Bedroom,0,0
D1418,1/15/2025 7:16,No Movement,0,None,0,Bedroom,0,0
D1419,1/21/2025 8:18,Walking,0,None,0,Living Room,0,0
D1420,1/23/2025 7:49,No Movement,0,None,0,Bathroom,0,0
D1421,1/18/2025 12:02,Lying,0,None,0,Kitchen,0,0
D1422,1/4/2025 23:46,Walking,0,None,0,Living Room,0,0
D1423,1/14/2025 5:34,Sitting,0,None,0,Living Room,0,0
D1424,1/19/2025 3:36,Walking,0,None,0,Bathroom,0,0
D1425,1/4/2025 8:47,Sitting,0,None,0,Living Room,0,0
D1426,1/24/2025 0:17,Sitting,0,None,0,Kitchen,0,0
D1427,1/14/2025 17:41,Lying,0,None,0,Bathroom,0,0
D1428,1/9/2025 17:21,No Movement,0,None,0,Living Room,0,0
D1429,1/8/2025 10:54,Sitting,0,None,0,Bathroom,0,0
D1430,1/30/2025 4:48,No Movement,0,None,0,Bathroom,0,0
D1431,1/10/2025 0:13,No Movement,0,None,0,Kitchen,0,0
D1432,1/1/2025 4:26,No Movement,0,None,0,Bedroom,0,0
D1433,1/2/2025 16:06,Sitting,0,None,0,Living Room,0,0
D1434,1/28/2025 2:30,Sitting,0,None,0,Kitchen,0,0
D1435,1/5/2025 16:38,No Movement,0,None,0,Bedroom,0,0
D1436,1/12/2025 10:07,Sitting,0,None,0,Bedroom,0,0
D1437,1/11/2025 2:46,Walking,0,None,0,Living Room,0,0
D1438,1/9/2025 15:31,Sitting,0,None,0,Bathroom,0,0
D1439,1/27/2025 17:01,No Movement,0,None,0,Bathroom,0,0
D1440,1/9/2025 2:54,Sitting,0,None,0,Bathroom,0,0
D1441,1/15/2025 5:19,No Movement,0,None,0,Living Room,0,0
D1442,1/28/2025 17:22,Sitting,0,None,0,Living Room,0,0
D1443,1/28/2025 22:26,No Movement,0,None,0,Bathroom,0,0
D1444,1/16/2025 18:29,Lying,0,None,0,Bedroom,0,0
D1445,1/2/2025 19:16,No Movement,0,None,0,Living Room,0,0
D1446,1/30/2025 4:04,Sitting,0,None,0,Kitchen,0,0
D1447,1/7/2025 3:29,No Movement,0,None,0,Bathroom,0,0
D1448,1/5/2025 8:58,Lying,0,None,0,Bedroom,0,0
D1449,1/4/2025 8:37,No Movement,0,None,0,Kitchen,0,0
D1450,1/10/2025 0:26,Sitting,0,None,0,Bedroom,0,0
D1451,1/16/2025 21:50,Sitting,0,None,0,Bathroom,0,0
D1452,1/7/2025 8:22,Walking,0,None,0,Bedroom,0,0
D1453,1/11/2025 8:27,Walking,0,None,0,Bathroom,0,0
D1454,1/17/2025 12:55,Sitting,0,None,0,Bathroom,0,0
D1455,1/14/2025 7:59,Lying,0,None,0,Bedroom,0,0
D1456,1/20/2025 4:00,Lying,0,None,0,Living Room,0,0
D1457,1/5/2025 21:38,Walking,0,None,0,Bedroom,0,0
D1458,1/6/2025 12:23,No Movement,0,None,0,Bedroom,0,0
D1459,1/14/2025 8:36,Walking,0,None,0,Kitchen,0,0
D1460,1/21/2025 1:40,No Movement,0,None,0,Living Room,0,0
D1461,1/6/2025 12:30,Walking,0,None,0,Bedroom,0,0
D1462,1/8/2025 1:51,Lying,0,None,0,Bathroom,0,0
D1463,1/20/2025 20:38,Sitting,0,None,0,Living Room,0,0
D1464,1/4/2025 5:50,No Movement,0,None,0,Kitchen,0,0
D1465,1/9/2025 12:17,Lying,0,None,0,Bedroom,0,0
D1466,1/4/2025 19:34,Walking,0,None,0,Kitchen,0,0
D1467,1/2/2025 13:06,Sitting,0,None,0,Bathroom,0,0
D1468,1/16/2025 1:53,Lying,0,None,0,Living Room,0,0
D1469,1/1/2025 20:10,Sitting,0,None,0,Living Room,0,0
D1470,1/18/2025 14:11,Walking,0,None,0,Living Room,0,0
D1471,1/3/2025 23:17,Lying,0,None,0,Bedroom,0,0
D1472,1/11/2025 12:44,Lying,0,None,0,Bedroom,0,0
D1473,1/26/2025 3:08,Lying,0,None,0,Living Room,0,0
D1474,1/2/2025 9:43,No Movement,0,None,0,Kitchen,0,0
D1475,1/7/2025 0:37,Sitting,0,None,0,Bedroom,0,0
D1476,1/19/2025 5:19,Sitting,0,None,0,Kitchen,0,0
D1477,1/9/2025 10:26,Walking,0,None,0,Kitchen,0,0
D1478,1/20/2025 23:10,Lying,0,None,0,Kitchen,0,0
D1479,1/3/2025 16:58,Walking,0,None,0,Living Room,0,0
D1480,1/9/2025 21:11,Walking,0,None,0,Kitchen,0,0
D1481,1/7/2025 21:25,No Movement,0,None,0,Bathroom,0,0
D1482,1/26/2025 19:34,Walking,0,None,0,Living Room,0,0
D1483,1/30/2025 15:46,Lying,0,None,0,Bedroom,0,0
D1484,1/30/2025 21:20,Sitting,0,None,0,Kitchen,0,0
D1485,1/5/2025 2:26,Lying,0,None,0,Kitchen,0,0
D1486,1/26/2025 15:42,Walking,0,None,0,Bathroom,0,0
D1487,1/12/2025 10:27,Lying,0,None,0,Bathroom,0,0
D1488,1/26/2025 21:57,Sitting,0,None,0,Bathroom,0,0
D1489,1/27/2025 1:03,No Movement,0,None,0,Bedroom,0,0
D1490,1/9/2025 3:24,Sitting,0,None,0,Bathroom,0,0
D1491,1/3/2025 10:44,No Movement,0,None,0,Kitchen,0,0
D1492,1/27/2025 10:31,Sitting,0,None,0,Bathroom,0,0
D1493,1/29/2025 4:35,Walking,0,None,0,Bedroom,0,0
D1494,1/13/2025 9:41,No Movement,0,None,0,Kitchen,0,0
D1495,1/21/2025 21:13,No Movement,0,None,0,Living Room,0,0
D1496,1/22/2025 13:25,Sitting,0,None,0,Living Room,0,0
D1497,1/17/2025 3:46,Lying,0,None,0,Bedroom,0,0
D1498,1/2/2025 7:28,Sitting,0,None,0,Kitchen,0,0
D1499,1/16/2025 13:44,Lying,0,None,0,Kitchen,0,0
D1500,1/2/2025 8:39,Lying,0,None,0,Living Room,0,0
D1501,1/23/2025 13:54,Walking,0,None,0,Living Room,0,0
D1502,1/30/2025 3:48,No Movement,0,None,0,Kitchen,0,0
D1503,1/2/2025 2:28,Sitting,0,None,0,Living Room,0,0
D1504,1/20/2025 17:24,Sitting,0,None,0,Bedroom,0,0
D1505,1/26/2025 0:16,Lying,0,None,0,Living Room,0,0
D1506,1/11/2025 4:06,Sitting,0,None,0,Kitchen,0,0
D1507,1/7/2025 6:45,No Movement,0,None,0,Bathroom,0,0
D1508,1/22/2025 5:28,Lying,0,None,0,Living Room,0,0
D1509,1/30/2025 9:06,No Movement,0,None,0,Living Room,0,0
D1510,1/18/2025 18:57,Sitting,0,None,0,Bathroom,0,0
D1511,1/18/2025 21:47,No Movement,1,Medium,317,Living Room,1,1
D1512,1/27/2025 13:41,Sitting,0,None,0,Bedroom,0,0
D1513,1/30/2025 1:26,Lying,0,None,0,Living Room,0,0
D1514,1/25/2025 22:50,Sitting,0,None,0,Bathroom,0,0
D1515,1/20/2025 11:18,Sitting,0,None,0,Bathroom,0,0
D1516,1/13/2025 18:22,No Movement,1,Low,146,Bedroom,0,0
D1517,1/15/2025 13:29,No Movement,0,None,0,Bedroom,0,0
D1518,1/24/2025 7:24,Walking,0,None,0,Bathroom,0,0
D1519,1/18/2025 22:30,Sitting,0,None,0,Bedroom,0,0
D1520,1/7/2025 0:34,Sitting,0,None,0,Bedroom,0,0
D1521,1/29/2025 7:23,Lying,0,None,0,Bedroom,0,0
D1522,1/26/2025 9:08,No Movement,1,Low,517,Bathroom,0,0
D1523,1/12/2025 13:30,Lying,0,None,0,Kitchen,0,0
D1524,1/22/2025 5:32,Sitting,0,None,0,Bedroom,0,0
D1525,1/1/2025 8:51,No Movement,1,Medium,398,Bedroom,1,1
D1526,1/3/2025 8:13,No Movement,0,None,0,Kitchen,0,0
D1527,1/25/2025 23:15,No Movement,0,None,0,Bathroom,0,0
D1528,1/20/2025 10:02,Walking,0,None,0,Living Room,0,0
D1529,1/2/2025 15:58,No Movement,0,None,0,Bathroom,0,0
D1530,1/21/2025 0:33,Sitting,0,None,0,Bedroom,0,0
D1531,1/1/2025 22:02,Walking,0,None,0,Bedroom,0,0
D1532,1/9/2025 16:56,Walking,0,None,0,Bathroom,0,0
D1533,1/10/2025 7:16,Walking,0,None,0,Living Room,0,0
D1534,1/25/2025 1:21,Sitting,0,None,0,Bathroom,0,0
D1535,1/28/2025 6:37,Walking,0,None,0,Kitchen,0,0
D1536,1/19/2025 4:05,Sitting,0,None,0,Bathroom,0,0
D1537,1/12/2025 1:59,Sitting,0,None,0,Living Room,0,0
D1538,1/29/2025 23:48,Lying,0,None,0,Bedroom,0,0
D1539,1/25/2025 13:26,Lying,0,None,0,Bedroom,0,0
D1540,1/20/2025 16:08,Lying,0,None,0,Living Room,0,0
D1541,1/19/2025 12:03,Lying,0,None,0,Bathroom,0,0
D1542,1/12/2025 0:52,Sitting,0,None,0,Bathroom,0,0
D1543,1/1/2025 21:47,Lying,0,None,0,Living Room,0,0
D1544,1/6/2025 6:58,No Movement,0,None,0,Bathroom,0,0
D1545,1/25/2025 7:00,Lying,0,None,0,Kitchen,0,0
D1546,1/1/2025 14:03,Lying,0,None,0,Kitchen,0,0
D1547,1/19/2025 11:40,No Movement,0,None,0,Living Room,0,0
D1548,1/2/2025 8:51,Walking,0,None,0,Bathroom,0,0
D1549,1/15/2025 5:10,Lying,0,None,0,Bathroom,0,0
D1550,1/10/2025 4:00,Lying,0,None,0,Kitchen,0,0
D1551,1/18/2025 12:14,No Movement,0,None,0,Bedroom,0,0
D1552,1/27/2025 19:35,Sitting,0,None,0,Bedroom,0,0
D1553,1/23/2025 3:04,Sitting,0,None,0,Bathroom,0,0
D1554,1/19/2025 11:08,Sitting,0,None,0,Bedroom,0,0
D1555,1/29/2025 10:23,Sitting,0,None,0,Bathroom,0,0
D1556,1/6/2025 9:46,Walking,0,None,0,Bathroom,0,0
D1557,1/15/2025 5:12,Sitting,0,None,0,Kitchen,0,0
D1558,1/29/2025 9:46,Lying,0,None,0,Kitchen,0,0
D1559,1/10/2025 12:39,Sitting,0,None,0,Kitchen,0,0
D1560,1/26/2025 22:49,Walking,0,None,0,Bedroom,0,0
D1561,1/8/2025 14:05,No Movement,0,None,0,Bedroom,0,0
D1562,1/29/2025 22:36,Sitting,0,None,0,Living Room,0,0
D1563,1/1/2025 22:01,Sitting,0,None,0,Bedroom,0,0
D1564,1/22/2025 2:34,Walking,0,None,0,Bathroom,0,0
D1565,1/14/2025 16:44,Walking,0,None,0,Living Room,0,0
D1566,1/27/2025 16:22,No Movement,0,None,0,Bathroom,0,0
D1567,1/16/2025 15:09,No Movement,0,None,0,Bedroom,0,0
D1568,1/24/2025 10:52,Lying,0,None,0,Bathroom,0,0
D1569,1/26/2025 14:45,Sitting,0,None,0,Bathroom,0,0
D1570,1/2/2025 16:24,Walking,0,None,0,Bedroom,0,0
D1571,1/24/2025 10:54,Sitting,0,None,0,Bedroom,0,0
D1572,1/13/2025 16:39,No Movement,0,None,0,Kitchen,0,0
D1573,1/9/2025 2:08,Lying,0,None,0,Kitchen,0,0
D1574,1/22/2025 20:10,No Movement,0,None,0,Kitchen,0,0
D1575,1/22/2025 11:40,Walking,0,None,0,Kitchen,0,0
D1576,1/11/2025 0:48,Lying,0,None,0,Bathroom,0,0
D1577,1/20/2025 2:52,Sitting,0,None,0,Bathroom,0,0
D1578,1/4/2025 13:47,Walking,0,None,0,Kitchen,0,0
D1579,1/2/2025 12:25,Lying,0,None,0,Living Room,0,0
D1580,1/22/2025 17:41,Sitting,0,None,0,Bathroom,0,0
D1581,1/25/2025 9:57,Walking,0,None,0,Kitchen,0,0
D1582,1/11/2025 20:00,Lying,0,None,0,Living Room,0,0
D1583,1/2/2025 20:27,Walking,0,None,0,Bathroom,0,0
D1584,1/16/2025 17:33,Walking,0,None,0,Living Room,0,0
D1585,1/30/2025 12:28,Walking,0,None,0,Bathroom,0,0
D1586,1/27/2025 23:40,Lying,0,None,0,Living Room,0,0
D1587,1/12/2025 17:28,No Movement,0,None,0,Bathroom,0,0
D1588,1/29/2025 21:18,No Movement,0,None,0,Bedroom,0,0
D1589,1/1/2025 14:16,Lying,0,None,0,Living Room,0,0
D1590,1/3/2025 15:04,Walking,0,None,0,Living Room,0,0
D1591,1/16/2025 16:31,Walking,0,None,0,Bedroom,0,0
D1592,1/7/2025 17:49,No Movement,0,None,0,Kitchen,0,0
D1593,1/20/2025 17:36,No Movement,0,None,0,Kitchen,0,0
D1594,1/22/2025 14:24,Lying,0,None,0,Bedroom,0,0
D1595,1/1/2025 3:50,Sitting,0,None,0,Bathroom,0,0
D1596,1/8/2025 16:52,No Movement,0,None,0,Bedroom,0,0
D1597,1/24/2025 8:16,Sitting,0,None,0,Bathroom,0,0
D1598,1/20/2025 12:24,Lying,0,None,0,Bathroom,0,0
D1599,1/3/2025 3:06,No Movement,0,None,0,Kitchen,0,0
D1600,1/18/2025 12:18,Walking,0,None,0,Living Room,0,0
D1601,1/18/2025 0:17,Sitting,0,None,0,Bathroom,0,0
D1602,1/10/2025 8:38,Sitting,0,None,0,Living Room,0,0
D1603,1/26/2025 8:36,Sitting,0,None,0,Living Room,0,0
D1604,1/4/2025 12:27,Walking,0,None,0,Kitchen,0,0
D1605,1/13/2025 23:16,Walking,0,None,0,Bathroom,0,0
D1606,1/24/2025 9:31,No Movement,0,None,0,Kitchen,0,0
D1607,1/10/2025 20:20,Walking,0,None,0,Bedroom,0,0
D1608,1/28/2025 20:01,Walking,0,None,0,Bedroom,0,0
D1609,1/29/2025 12:16,Walking,0,None,0,Bathroom,0,0
D1610,1/24/2025 12:13,No Movement,0,None,0,Kitchen,0,0
D1611,1/14/2025 16:38,Sitting,0,None,0,Bathroom,0,0
D1612,1/11/2025 20:54,Walking,0,None,0,Living Room,0,0
D1613,1/4/2025 3:06,Lying,0,None,0,Living Room,0,0
D1614,1/28/2025 11:31,Walking,0,None,0,Bathroom,0,0
D1615,1/7/2025 23:22,Sitting,0,None,0,Bathroom,0,0
D1616,1/16/2025 2:08,Lying,0,None,0,Bathroom,0,0
D1617,1/19/2025 17:36,No Movement,0,None,0,Bathroom,0,0
D1618,1/19/2025 2:36,Lying,0,None,0,Living Room,0,0
D1619,1/12/2025 16:53,Lying,0,None,0,Bedroom,0,0
D1620,1/6/2025 23:56,No Movement,0,None,0,Bedroom,0,0
D1621,1/25/2025 23:13,Lying,0,None,0,Bedroom,0,0
D1622,1/30/2025 3:23,Walking,0,None,0,Bathroom,0,0
D1623,1/16/2025 2:45,Sitting,0,None,0,Bathroom,0,0
D1624,1/15/2025 13:01,No Movement,0,None,0,Living Room,0,0
D1625,1/3/2025 19:23,Sitting,0,None,0,Kitchen,0,0
D1626,1/8/2025 1:48,Walking,0,None,0,Bathroom,0,0
D1627,1/6/2025 0:23,Walking,0,None,0,Bathroom,0,0
D1628,1/28/2025 23:01,Walking,0,None,0,Bedroom,0,0
D1629,1/30/2025 10:16,No Movement,1,High,504,Living Room,1,1
D1630,1/21/2025 6:44,Walking,0,None,0,Bedroom,0,0
D1631,1/22/2025 5:14,Sitting,0,None,0,Bathroom,0,0
D1632,1/17/2025 6:49,Sitting,0,None,0,Bathroom,0,0
D1633,1/12/2025 7:28,Sitting,0,None,0,Living Room,0,0
D1634,1/12/2025 14:55,Walking,0,None,0,Living Room,0,0
D1635,1/2/2025 23:51,Lying,0,None,0,Living Room,0,0
D1636,1/5/2025 1:21,Sitting,0,None,0,Kitchen,0,0
D1637,1/10/2025 0:47,Walking,0,None,0,Living Room,0,0
D1638,1/9/2025 7:11,No Movement,0,None,0,Kitchen,0,0
D1639,1/17/2025 10:34,No Movement,1,High,583,Bathroom,1,1
D1640,1/12/2025 13:57,Sitting,0,None,0,Kitchen,0,0
D1641,1/26/2025 4:30,Walking,0,None,0,Kitchen,0,0
D1642,1/23/2025 20:23,Sitting,0,None,0,Bathroom,0,0
D1643,1/24/2025 11:57,Lying,0,None,0,Bedroom,0,0
D1644,1/8/2025 7:50,Sitting,0,None,0,Bathroom,0,0
D1645,1/15/2025 16:29,Walking,0,None,0,Living Room,0,0
D1646,1/26/2025 9:22,Walking,0,None,0,Bathroom,0,0
D1647,1/23/2025 5:09,No Movement,0,None,0,Bathroom,0,0
D1648,1/1/2025 14:09,No Movement,0,None,0,Living Room,0,0
D1649,1/12/2025 19:12,No Movement,0,None,0,Bathroom,0,0
D1650,1/17/2025 1:06,Sitting,0,None,0,Living Room,0,0
D1651,1/6/2025 19:22,No Movement,0,None,0,Bathroom,0,0
D1652,1/13/2025 11:44,No Movement,0,None,0,Kitchen,0,0
D1653,1/2/2025 9:28,Sitting,0,None,0,Bathroom,0,0
D1654,1/6/2025 14:47,Walking,0,None,0,Living Room,0,0
D1655,1/16/2025 5:23,Walking,0,None,0,Bathroom,0,0
D1656,1/3/2025 20:43,Sitting,0,None,0,Living Room,0,0
D1657,1/21/2025 7:10,No Movement,0,None,0,Bedroom,0,0
D1658,1/24/2025 9:47,Lying,0,None,0,Bedroom,0,0
D1659,1/16/2025 22:31,Sitting,0,None,0,Bathroom,0,0
D1660,1/23/2025 10:19,No Movement,0,None,0,Bedroom,0,0
D1661,1/25/2025 4:25,Lying,0,None,0,Bathroom,0,0
D1662,1/1/2025 7:02,Sitting,0,None,0,Bathroom,0,0
D1663,1/22/2025 22:46,Walking,0,None,0,Bedroom,0,0
D1664,1/28/2025 1:21,Lying,0,None,0,Kitchen,0,0
D1665,1/22/2025 6:12,No Movement,0,None,0,Bathroom,0,0
D1666,1/8/2025 23:30,Lying,0,None,0,Bedroom,0,0
D1667,1/1/2025 5:46,Lying,0,None,0,Bathroom,0,0
D1668,1/27/2025 20:07,Sitting,0,None,0,Living Room,0,0
D1669,1/10/2025 1:06,Walking,0,None,0,Living Room,0,0
D1670,1/29/2025 13:08,Lying,0,None,0,Kitchen,0,0
D1671,1/29/2025 10:21,No Movement,0,None,0,Bedroom,0,0
D1672,1/25/2025 13:06,Lying,0,None,0,Bedroom,0,0
D1673,1/26/2025 2:09,Sitting,0,None,0,Living Room,0,0
D1674,1/8/2025 11:24,Walking,0,None,0,Bedroom,0,0
D1675,1/17/2025 13:45,No Movement,0,None,0,Bedroom,0,0
D1676,1/17/2025 1:08,Sitting,0,None,0,Living Room,0,0
D1677,1/20/2025 10:19,Walking,0,None,0,Kitchen,0,0
D1678,1/16/2025 21:31,Walking,0,None,0,Bathroom,0,0
D1679,1/13/2025 7:40,Walking,0,None,0,Bathroom,0,0
D1680,1/7/2025 19:48,Walking,0,None,0,Bedroom,0,0
D1681,1/3/2025 18:59,Lying,0,None,0,Living Room,0,0
D1682,1/11/2025 11:15,Sitting,0,None,0,Bedroom,0,0
D1683,1/16/2025 12:10,Walking,0,None,0,Bedroom,0,0
D1684,1/3/2025 15:43,Lying,0,None,0,Kitchen,0,0
D1685,1/25/2025 11:31,Walking,0,None,0,Living Room,0,0
D1686,1/25/2025 19:32,Walking,0,None,0,Bathroom,0,0
D1687,1/1/2025 12:04,Sitting,0,None,0,Living Room,0,0
D1688,1/5/2025 6:03,No Movement,0,None,0,Kitchen,0,0
D1689,1/26/2025 5:19,Walking,0,None,0,Bathroom,0,0
D1690,1/30/2025 16:31,No Movement,0,None,0,Living Room,0,0
D1691,1/14/2025 14:42,Sitting,0,None,0,Kitchen,0,0
D1692,1/13/2025 8:11,No Movement,1,High,532,Bathroom,1,1
D1693,1/2/2025 5:02,Lying,0,None,0,Bedroom,0,0
D1694,1/28/2025 18:05,Sitting,0,None,0,Kitchen,0,0
D1695,1/1/2025 6:59,Walking,0,None,0,Bedroom,0,0
D1696,1/26/2025 11:27,Walking,0,None,0,Bathroom,0,0
D1697,1/11/2025 17:00,Walking,0,None,0,Bedroom,0,0
D1698,1/20/2025 9:03,Walking,0,None,0,Bathroom,0,0
D1699,1/22/2025 3:32,Sitting,0,None,0,Bathroom,0,0
D1700,1/3/2025 14:59,Walking,0,None,0,Bedroom,0,0
D1701,1/21/2025 15:08,No Movement,0,None,0,Bedroom,0,0
D1702,1/21/2025 19:06,Walking,0,None,0,Bedroom,0,0
D1703,1/4/2025 11:12,No Movement,0,None,0,Living Room,0,0
D1704,1/12/2025 20:06,No Movement,0,None,0,Living Room,0,0
D1705,1/22/2025 18:14,Lying,0,None,0,Living Room,0,0
D1706,1/7/2025 19:00,No Movement,0,None,0,Living Room,0,0
D1707,1/1/2025 12:54,Walking,0,None,0,Kitchen,0,0
D1708,1/8/2025 8:41,Sitting,0,None,0,Bathroom,0,0
D1709,1/1/2025 15:14,Lying,0,None,0,Kitchen,0,0
D1710,1/16/2025 13:05,Walking,0,None,0,Bathroom,0,0
D1711,1/6/2025 14:03,Sitting,0,None,0,Living Room,0,0
D1712,1/5/2025 16:04,No Movement,0,None,0,Kitchen,0,0
D1713,1/11/2025 16:13,Sitting,0,None,0,Kitchen,0,0
D1714,1/23/2025 23:20,No Movement,0,None,0,Bedroom,0,0
D1715,1/29/2025 21:31,No Movement,0,None,0,Living Room,0,0
D1716,1/4/2025 22:32,No Movement,1,High,259,Bathroom,1,1
D1717,1/25/2025 9:20,Lying,0,None,0,Bathroom,0,0
D1718,1/8/2025 3:19,Lying,0,None,0,Bathroom,0,0
D1719,1/11/2025 3:32,No Movement,0,None,0,Bedroom,0,0
D1720,1/30/2025 5:32,No Movement,0,None,0,Bedroom,0,0
D1721,1/16/2025 4:17,Walking,0,None,0,Bedroom,0,0
D1722,1/21/2025 16:45,Lying,0,None,0,Bedroom,0,0
D1723,1/9/2025 9:26,Walking,0,None,0,Bedroom,0,0
D1724,1/10/2025 2:06,No Movement,0,None,0,Living Room,0,0
D1725,1/22/2025 17:29,Walking,0,None,0,Living Room,0,0
D1726,1/3/2025 13:38,Sitting,0,None,0,Living Room,0,0
D1727,1/3/2025 0:17,No Movement,0,None,0,Bedroom,0,0
D1728,1/24/2025 11:52,Walking,0,None,0,Bathroom,0,0
D1729,1/7/2025 21:16,No Movement,1,High,290,Bedroom,1,1
D1730,1/20/2025 18:37,No Movement,1,Low,516,Bedroom,0,0
D1731,1/11/2025 17:45,Lying,0,None,0,Bedroom,0,0
D1732,1/6/2025 7:39,Lying,0,None,0,Living Room,0,0
D1733,1/5/2025 10:16,Walking,0,None,0,Bathroom,0,0
D1734,1/29/2025 6:36,No Movement,0,None,0,Living Room,0,0
D1735,1/24/2025 5:54,Sitting,0,None,0,Bathroom,0,0
D1736,1/21/2025 12:20,No Movement,0,None,0,Living Room,0,0
D1737,1/20/2025 4:51,Sitting,0,None,0,Living Room,0,0
D1738,1/6/2025 0:33,No Movement,0,None,0,Bedroom,0,0
D1739,1/19/2025 22:47,Walking,0,None,0,Living Room,0,0
D1740,1/23/2025 10:09,Walking,0,None,0,Kitchen,0,0
D1741,1/13/2025 11:35,Lying,0,None,0,Living Room,0,0
D1742,1/22/2025 13:57,No Movement,0,None,0,Living Room,0,0
D1743,1/3/2025 13:16,Walking,0,None,0,Bedroom,0,0
D1744,1/12/2025 6:28,Lying,0,None,0,Living Room,0,0
D1745,1/30/2025 8:36,Sitting,0,None,0,Living Room,0,0
D1746,1/27/2025 3:11,Sitting,0,None,0,Kitchen,0,0
D1747,1/16/2025 8:46,Walking,0,None,0,Living Room,0,0
D1748,1/2/2025 20:26,Lying,0,None,0,Bedroom,0,0
D1749,1/29/2025 17:31,No Movement,0,None,0,Bathroom,0,0
D1750,1/11/2025 3:01,Walking,0,None,0,Bathroom,0,0
D1751,1/7/2025 21:30,Sitting,0,None,0,Kitchen,0,0
D1752,1/22/2025 12:19,Walking,0,None,0,Bedroom,0,0
D1753,1/13/2025 19:21,Walking,0,None,0,Bedroom,0,0
D1754,1/20/2025 20:38,No Movement,0,None,0,Living Room,0,0
D1755,1/19/2025 14:38,Sitting,0,None,0,Living Room,0,0
D1756,1/27/2025 5:39,Lying,0,None,0,Living Room,0,0
D1757,1/22/2025 4:30,Lying,0,None,0,Living Room,0,0
D1758,1/7/2025 19:55,No Movement,0,None,0,Bathroom,0,0
D1759,1/2/2025 15:38,Lying,0,None,0,Bathroom,0,0
D1760,1/9/2025 4:21,Lying,0,None,0,Bathroom,0,0
D1761,1/1/2025 22:44,No Movement,0,None,0,Living Room,0,0
D1762,1/15/2025 22:22,Lying,0,None,0,Living Room,0,0
D1763,1/17/2025 2:12,Sitting,0,None,0,Bathroom,0,0
D1764,1/21/2025 20:04,Lying,0,None,0,Bedroom,0,0
D1765,1/14/2025 12:23,Sitting,0,None,0,Bathroom,0,0
D1766,1/20/2025 10:40,No Movement,0,None,0,Bedroom,0,0
D1767,1/1/2025 17:04,Sitting,0,None,0,Bedroom,0,0
D1768,1/3/2025 3:51,Walking,0,None,0,Bedroom,0,0
D1769,1/26/2025 14:11,Lying,0,None,0,Living Room,0,0
D1770,1/17/2025 6:28,Walking,0,None,0,Bathroom,0,0
D1771,1/2/2025 19:29,Lying,0,None,0,Kitchen,0,0
D1772,1/4/2025 1:36,Lying,0,None,0,Living Room,0,0
D1773,1/11/2025 21:30,Lying,0,None,0,Bathroom,0,0
D1774,1/20/2025 23:53,Sitting,0,None,0,Bedroom,0,0
D1775,1/5/2025 8:39,No Movement,0,None,0,Bedroom,0,0
D1776,1/28/2025 17:54,Walking,0,None,0,Kitchen,0,0
D1777,1/10/2025 7:15,Walking,0,None,0,Living Room,0,0
D1778,1/4/2025 23:43,No Movement,0,None,0,Bathroom,0,0
D1779,1/28/2025 21:38,Walking,0,None,0,Bathroom,0,0
D1780,1/24/2025 1:58,No Movement,0,None,0,Bathroom,0,0
D1781,1/16/2025 5:36,Sitting,0,None,0,Bathroom,0,0
D1782,1/8/2025 23:32,Lying,0,None,0,Bathroom,0,0
D1783,1/11/2025 1:43,No Movement,0,None,0,Living Room,0,0
D1784,1/16/2025 12:36,Walking,0,None,0,Living Room,0,0
D1785,1/8/2025 15:02,Sitting,0,None,0,Kitchen,0,0
D1786,1/22/2025 17:09,Walking,0,None,0,Kitchen,0,0
D1787,1/7/2025 11:47,Walking,0,None,0,Bedroom,0,0
